Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,Name,Trial,Circle Size (degrees),Experiment Name,Background Color
"[0, 0, 255]",0,10,0.3796736040021642,1,Mingda,1,8,BY,BLACK
"[255, 255, 0]",0,20,0.23017717500624713,0,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,20,0.09386118099791929,1,Mingda,1,8,BY,BLACK
"[255, 255, 0]",0,10,0.6209607579949079,0,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,10,0.035951245998148806,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,0,0.2533417169979657,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,10,0.198045312994509,1,Mingda,1,8,BY,BLACK
"[255, 255, 0]",2,0,0.5573797589968308,0,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,0,0.27040758499788353,1,Mingda,1,8,BY,BLACK
"[255, 255, 0]",2,0,0.26316200099972775,0,Mingda,1,8,BY,BLACK
"[255, 255, 0]",2,10,0.2404260749972309,0,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,10,0.3522671859973343,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,0,0.07298560500203166,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,10,0.03260352500365116,1,Mingda,1,8,BY,BLACK
"[255, 255, 0]",0,20,0.16514496599847917,0,Mingda,1,8,BY,BLACK
"[255, 255, 0]",2,20,0.4368000819958979,0,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,10,0.03690122900297865,1,Mingda,1,8,BY,BLACK
"[255, 255, 0]",2,0,0.1718438750031055,0,Mingda,1,8,BY,BLACK
"[255, 255, 0]",0,20,0.49085417199967196,0,Mingda,1,8,BY,BLACK
"[255, 255, 0]",0,20,0.4098000489975675,0,Mingda,1,8,BY,BLACK
"[255, 255, 0]",0,20,0.08381871099845739,0,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,0,0.22747259499737993,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,20,0.08269677999487612,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,20,0.13964211900020018,1,Mingda,1,8,BY,BLACK
