trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon_2.started,polygon_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,gender (m/f),age,participant,date,expName,psychopyVersion,frameRate,
40,0,40,0,101.70369471100275,None,b,1,0.46502382600010606,m,19,mingda_green,2020_Aug_20_1120,SingleColor_green,2020.1.3,60.08453774258254,
41,0,41,0,103.75412256700656,None,b,1,0.22768958099914016,m,19,mingda_green,2020_Aug_20_1120,SingleColor_green,2020.1.3,60.08453774258254,
42,0,42,0,105.73725204900256,None,b,1,0.240261560997169,m,19,mingda_green,2020_Aug_20_1120,SingleColor_green,2020.1.3,60.08453774258254,
43,0,43,0,107.58696045400575,None,b,1,0.2396658040015609,m,19,mingda_green,2020_Aug_20_1120,SingleColor_green,2020.1.3,60.08453774258254,
44,0,44,0,109.5706793040008,None,b,1,0.2957813259999966,m,19,mingda_green,2020_Aug_20_1120,SingleColor_green,2020.1.3,60.08453774258254,
45,0,45,0,111.8534987660023,None,b,1,0.19472304299415555,m,19,mingda_green,2020_Aug_20_1120,SingleColor_green,2020.1.3,60.08453774258254,
46,0,46,0,113.71989296399988,None,b,1,0.2364877340005478,m,19,mingda_green,2020_Aug_20_1120,SingleColor_green,2020.1.3,60.08453774258254,
47,0,47,0,115.67000286900293,None,b,1,0.17723275999742327,m,19,mingda_green,2020_Aug_20_1120,SingleColor_green,2020.1.3,60.08453774258254,
48,0,48,0,117.77051550200122,None,b,1,0.22665454100206262,m,19,mingda_green,2020_Aug_20_1120,SingleColor_green,2020.1.3,60.08453774258254,
49,0,49,0,119.95339100300043,None,b,1,0.24276703099894803,m,19,mingda_green,2020_Aug_20_1120,SingleColor_green,2020.1.3,60.08453774258254,
