trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon_2.started,polygon_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,gender (m/f),age,participant,date,expName,psychopyVersion,frameRate,
39,0,39,0,952.2383674800003,None,b,1,0.2512958270017407,m,19,mingda_blue,2020_Aug_20_1111,SingleColor_blue,2020.1.3,60.04997959759319,
40,0,40,0,954.2382020549994,None,b,1,0.2476381059968844,m,19,mingda_blue,2020_Aug_20_1111,SingleColor_blue,2020.1.3,60.04997959759319,
41,0,41,0,956.2886306049986,None,b,1,0.15701429099863162,m,19,mingda_blue,2020_Aug_20_1111,SingleColor_blue,2020.1.3,60.04997959759319,
42,0,42,0,958.1881575679945,None,b,1,0.2634676949965069,m,19,mingda_blue,2020_Aug_20_1111,SingleColor_blue,2020.1.3,60.04997959759319,
43,0,43,0,959.9719759159998,None,b,1,0.3115627890001633,m,19,mingda_blue,2020_Aug_20_1111,SingleColor_blue,2020.1.3,60.04997959759319,
44,0,44,0,962.0047600399994,None,b,1,0.20742618400254287,m,19,mingda_blue,2020_Aug_20_1111,SingleColor_blue,2020.1.3,60.04997959759319,
45,0,45,0,963.7880780529958,None,b,1,0.24820981900120387,m,19,mingda_blue,2020_Aug_20_1111,SingleColor_blue,2020.1.3,60.04997959759319,
46,0,46,0,965.7715536249962,None,b,1,0.1835549380048178,m,19,mingda_blue,2020_Aug_20_1111,SingleColor_blue,2020.1.3,60.04997959759319,
47,0,47,0,967.4877651479983,None,b,1,0.28043383200565586,m,19,mingda_blue,2020_Aug_20_1111,SingleColor_blue,2020.1.3,60.04997959759319,
48,0,48,0,969.4209476089964,None,b,1,0.20309412800270366,m,19,mingda_blue,2020_Aug_20_1111,SingleColor_blue,2020.1.3,60.04997959759319,
49,0,49,0,971.2041030309992,None,b,1,0.25389514899870846,m,19,mingda_blue,2020_Aug_20_1111,SingleColor_blue,2020.1.3,60.04997959759319,
