trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon_2.started,polygon_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,gender (m/f),age,participant,date,expName,psychopyVersion,frameRate,
37,0,37,0,191.71875904400076,None,j,1,0.3331741959991632,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
38,0,38,0,193.75210648099892,None,j,1,0.3355782060025376,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
39,0,39,0,195.65205837100075,None,f,1,0.3575546840002062,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
40,0,40,0,197.83510147999914,None,j,1,0.5356911649942049,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
41,0,41,0,200.23511679699732,None,f,1,0.34975610800029244,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
42,0,42,0,202.2017215110027,None,f,1,0.369231700002274,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
43,0,43,0,204.25165519500297,None,f,1,0.38173719799669925,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
44,0,44,0,206.35185664500023,None,j,1,0.382501129002776,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
45,0,45,0,208.68504229099926,None,f,1,0.37011087300197687,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
46,0,46,0,210.83491201900324,None,f,1,0.3222153529932257,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
47,0,47,0,212.96849143500003,None,j,1,0.3877377019962296,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
48,0,48,0,215.2019655910044,None,f,1,0.29686651000520214,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
49,0,49,0,217.4515365690022,None,f,1,0.3502238729997771,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
50,0,50,0,219.70136829600233,None,j,1,0.3494052640016889,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
51,0,51,0,221.63463388400123,None,f,1,0.396022068001912,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
52,0,52,0,223.90125069700298,None,j,1,0.38225408200378297,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
53,0,53,0,226.13506074999896,None,j,1,0.4378348889949848,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
54,0,54,0,228.33483129699744,None,j,1,0.44252619000326376,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
55,0,55,0,230.45142846499948,None,j,1,0.4688246439982322,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
56,0,56,0,232.66817624700343,None,j,1,0.38296807399456156,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
57,0,57,0,234.61750387700158,None,f,1,0.33278486900235293,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
58,0,58,0,236.8680620590021,None,f,1,0.5343977829979849,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
59,0,59,0,238.98458369199943,None,f,1,0.3984076289998484,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
60,0,60,0,241.15112747500098,None,j,1,0.38994581799488515,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
61,0,61,0,243.1174979580028,None,j,1,0.3742709400030435,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
62,0,62,0,245.25101655100298,None,j,1,0.29877334400225664,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
63,0,63,0,247.40113409399783,None,f,1,0.32642883800144773,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
64,0,64,0,249.6010913680002,None,j,1,0.31160109500342514,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
65,0,65,0,251.5171674910016,None,f,1,0.344508849993872,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
66,0,66,0,253.36708363900107,None,f,1,0.4284220190020278,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
67,0,67,0,255.45038401000056,None,f,1,0.27085872199677397,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
68,0,68,0,257.4503417980013,None,f,1,0.2461510229986743,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
69,0,69,0,259.200335745998,None,f,1,0.2586029110025265,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
70,0,70,0,261.4334802689991,None,j,1,0.33285511899885023,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
71,0,71,0,263.60032770699763,None,f,1,0.31659954100177856,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
72,0,72,0,265.5506361410007,None,j,1,0.3723389410006348,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
73,0,73,0,267.5500611009993,None,j,1,0.2917254249987309,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
74,0,74,0,269.55022846400243,None,f,1,0.35460416600108147,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
75,0,75,0,271.46661227299774,None,f,1,0.3839356700045755,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
76,0,76,0,273.583774384002,None,f,1,0.44576237599540036,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
77,0,77,0,275.5499127229996,None,f,1,0.47109885799727635,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
78,0,78,0,277.68314343399834,None,f,1,0.2941513949990622,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
79,0,79,0,279.5329899700009,None,f,0,0.3714740180002991,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
80,0,80,0,281.6502068539994,None,f,1,0.395962167000107,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
81,0,81,0,283.7496872310003,None,f,1,0.3635291509999661,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
82,0,82,0,285.91684740300116,None,f,1,0.2614172920002602,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
83,0,83,0,287.9495876420042,None,f,1,0.2825578339979984,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
84,0,84,0,290.01615705199947,None,j,1,0.3559507880054298,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
85,0,85,0,291.91604971700144,None,f,1,0.3389670080068754,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
86,0,86,0,293.8660406470008,None,f,1,0.3035975159946247,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
87,0,87,0,296.1659259299995,None,f,1,0.3926936290008598,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
88,0,88,0,298.53299111199885,None,f,1,0.42852274799952284,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
89,0,89,0,300.78252733500267,None,j,1,0.37493561200244585,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
90,0,90,0,302.76582171799964,None,j,1,0.36649138999928255,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
91,0,91,0,304.8659229170007,None,j,1,0.30852213299658615,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
92,0,92,0,306.81587623999803,None,j,1,0.3405435349995969,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
93,0,93,0,308.7157838560015,None,f,1,0.31740290699963225,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
94,0,94,0,310.7822380350044,None,j,1,0.3269377730030101,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
95,0,95,0,312.8160697850035,None,f,1,0.34187755399761954,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
96,0,96,0,314.6987967370005,None,j,1,0.39829623400146374,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
97,0,97,0,317.04874814399955,None,j,1,0.36528752799495123,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
98,0,98,0,318.9989876940017,None,j,1,0.28514560899930075,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
99,0,99,0,321.0158200829974,None,f,1,0.24903942899982212,m,19,mingda_green_blue,2020_Aug_20_1234,DualColor_green_blue,2020.1.2,59.716507228160694,
