trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon_2.started,polygon_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,gender (m/f),age,participant,date,expName,psychopyVersion,frameRate,
35,0,35,0,772.5541529350012,None,j,1,0.31404716600081883,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
36,0,36,0,774.6873622700004,None,j,1,0.31453554099425673,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
37,0,37,0,776.9371632730035,None,f,1,0.45282572199357674,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
38,0,38,0,779.1540111430004,None,f,1,0.3626972120036953,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
39,0,39,0,781.3042912400051,None,j,1,0.39348723200237146,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
40,0,40,0,783.253624044999,None,j,1,0.3881590730015887,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
41,0,41,0,785.5369812720019,None,f,1,0.4575013849971583,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
42,0,42,0,787.5036861980043,None,j,1,0.44563849700352876,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
43,0,43,0,789.4700437020001,None,f,1,0.41947571999480715,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
44,0,44,0,791.8870726430032,None,f,1,0.2852382459968794,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
45,0,45,0,794.0871224970033,None,j,1,0.35100869400048396,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
46,0,46,0,796.2371829219992,None,j,1,0.3480009400009294,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
47,0,47,0,798.4200650530038,None,f,1,0.338927295000758,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
48,0,48,0,800.5865527980059,None,f,1,0.4977914659975795,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
