trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon_2.started,polygon_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,gender (m/f),age,participant,date,expName,psychopyVersion,frameRate,
36,0,36,0,97.16323195300356,None,j,1,0.2816126079997048,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
37,0,37,0,98.97952096800145,None,f,1,0.3523974839990842,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
38,0,38,0,101.2465356190005,None,f,1,0.2950309720035875,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
39,0,39,0,103.44617239900253,None,f,1,0.3185579820055864,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
40,0,40,0,105.31308478400024,None,j,1,0.32031457400444197,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
41,0,41,0,107.39635753699986,None,f,1,0.36484251199726714,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
42,0,42,0,109.47920670500025,None,j,1,0.32612247799988836,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
43,0,43,0,111.37950094600092,None,j,1,0.3828217430054792,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
44,0,44,0,113.57952742800262,None,f,1,0.3403947250044439,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
45,0,45,0,115.9295145549986,None,f,1,0.4385742599988589,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
46,0,46,0,118.22918374700384,None,j,1,0.30969215200457256,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
47,0,47,0,120.1959476760021,None,f,1,0.34595880399865564,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
48,0,48,0,122.51262260400108,None,f,1,0.3723485769951367,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
49,0,49,0,124.5119579040038,None,f,1,0.34157947600033367,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
50,0,50,0,126.82915446900006,None,f,1,0.32922192200203426,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
51,0,51,0,128.7956981919997,None,f,1,0.2985949280046043,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
52,0,52,0,131.04535046099772,None,f,1,0.28843792600673623,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
53,0,53,0,132.89528722700197,None,f,1,0.29311590200086357,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
54,0,54,0,135.16176201200142,None,f,1,0.2864851600024849,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
55,0,55,0,137.44549668500258,None,f,1,0.2714981289973366,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
56,0,56,0,139.41170855199744,None,j,1,0.4501813230017433,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
57,0,57,0,141.87844374799897,None,f,1,0.4385718949997681,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
58,0,58,0,144.2616777200019,None,f,1,0.3020054139997228,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
59,0,59,0,146.19474896100292,None,f,1,0.2679572659981204,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
60,0,60,0,148.32802887300204,None,j,1,0.39880546199856326,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
61,0,61,0,150.46139632700215,None,j,1,0.43604905900429003,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
62,0,62,0,152.59445467500336,None,j,1,0.2820266820053803,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
63,0,63,0,154.5447274620019,None,f,1,0.37676061400270555,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
64,0,64,0,156.7944109079981,None,f,1,0.31089408900152193,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
65,0,65,0,158.64507697299996,None,j,1,0.4493597269974998,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
66,0,66,0,160.86111647600046,None,j,0,0.4081854600008228,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
67,0,67,0,163.21134279700345,None,j,1,0.3808374550062581,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
68,0,68,0,165.4948564810038,None,f,1,0.36412802200356964,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
69,0,69,0,167.49483230400074,None,f,1,0.36104993900517,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
70,0,70,0,169.82743931200093,None,j,1,0.40645139300613664,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
71,0,71,0,172.02730953800346,None,f,1,0.43136892699840246,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
72,0,72,0,174.07752148099826,None,f,1,0.40101072099787416,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
73,0,73,0,176.39421300800313,None,f,1,0.3324363169958815,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
74,0,74,0,178.31061109899747,None,f,1,0.32206025100458646,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
75,0,75,0,180.6272159939981,None,f,1,0.3402873200029717,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
76,0,76,0,182.49440113500168,None,j,1,0.36310809799761046,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
77,0,77,0,184.41073504200176,None,f,1,0.4040716740055359,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
78,0,78,0,186.52699681700324,None,f,1,0.4203914750032709,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
79,0,79,0,188.91020851099893,None,j,1,0.32982935800100677,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
80,0,80,0,190.74366414399992,None,j,1,0.36712838500534417,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
81,0,81,0,193.02744794000319,None,j,1,0.38254964999941876,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
82,0,82,0,195.11054815800162,None,j,1,0.31944801899953745,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
83,0,83,0,197.26013681999757,None,j,1,0.3038574059974053,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
84,0,84,0,199.07689453400235,None,j,1,0.3098011090041837,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
85,0,85,0,200.91030469699763,None,j,1,0.28243618400301784,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
86,0,86,0,202.69322952999937,None,j,1,0.3145130349948886,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
87,0,87,0,204.80983641400235,None,j,1,0.281584684002155,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
88,0,88,0,207.02654843599885,None,j,1,0.3312149230041541,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
89,0,89,0,209.20984583599784,None,j,1,0.2994254090008326,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
90,0,90,0,211.2930241990034,None,j,1,0.3182618040009402,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
91,0,91,0,213.35963219399855,None,j,1,0.34624336200067773,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
92,0,92,0,215.3934728230015,None,f,1,0.3815421930048615,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
93,0,93,0,217.4596595990006,None,f,1,0.33320056699449196,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
94,0,94,0,219.67606040700048,None,f,1,0.35296887299773516,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
95,0,95,0,221.85998711600405,None,f,1,0.32580435300042154,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
96,0,96,0,223.87600442599796,None,f,1,0.29493893099424895,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
97,0,97,0,225.79319298399787,None,f,0,0.26344589100335725,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
98,0,98,0,227.97613078499853,None,f,1,0.3552741520034033,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
99,0,99,0,230.27584082799876,None,j,1,0.36227095700451173,m,19,mingda_red_yellow,2020_Aug_20_1248,DualColor_red_yellow,2020.1.2,59.98211573253345,
