trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon_2.started,polygon_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,gender (m/f),age,participant,date,expName,psychopyVersion,frameRate,
38,0,38,0,262.76120969300246,None,j,1,0.3981592590062064,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
39,0,39,0,264.8943996780072,None,j,1,0.32186790899868356,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
40,0,40,0,267.07758794000256,None,f,1,0.35980367800220847,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
41,0,41,0,269.3113903640042,None,j,1,0.3657179720030399,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
42,0,42,0,271.47752515800676,None,j,1,0.31666552100068657,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
43,0,43,0,273.54412781400606,None,j,1,0.3041427619973547,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
44,0,44,0,275.54412148500705,None,j,1,0.3135178349984926,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
45,0,45,0,277.59387556700676,None,j,1,0.28237616999831516,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
46,0,46,0,279.74406765700405,None,j,1,0.2665383350031334,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
47,0,47,0,281.86096362100216,None,f,1,0.34654566300014267,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
48,0,48,0,284.1109407640033,None,j,1,0.3124841819953872,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
49,0,49,0,286.377559973007,None,j,1,0.3318251680029789,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
50,0,50,0,288.6439337210031,None,j,1,0.37753229499503504,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
51,0,51,0,290.64422814499994,None,j,1,0.3429633609994198,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
52,0,52,0,292.52739472100075,None,f,1,0.41701130499859573,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
53,0,53,0,294.7604751760009,None,f,1,0.40940794000198366,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
54,0,54,0,296.77737273000093,None,j,1,0.37661553300131345,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
55,0,55,0,298.7772877020034,None,f,1,0.3745241110009374,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
56,0,56,0,300.77712313500524,None,j,1,0.29251495099742897,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
57,0,57,0,302.86020540000027,None,f,1,0.29048945300019113,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
58,0,58,0,305.0765588980066,None,j,1,0.31518276399583556,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
59,0,59,0,307.12651968400314,None,j,1,0.35303039100108435,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
60,0,60,0,309.44360450400563,None,j,1,0.38174202099617105,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
61,0,61,0,311.37644445400656,None,j,1,0.3319788540029549,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
62,0,62,0,313.2264237240015,None,f,1,0.4458759870030917,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
63,0,63,0,315.66025911400357,None,j,1,0.34803394300251966,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
64,0,64,0,317.95974368300085,None,f,1,0.3309158970005228,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
65,0,65,0,320.0095518320013,None,f,1,0.37444012600462884,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
66,0,66,0,322.34276680400217,None,f,1,0.27726986999914516,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
67,0,67,0,324.34273903600115,None,f,1,0.27299454599415185,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
68,0,68,0,326.60933913300687,None,f,1,0.2714856669990695,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
69,0,69,0,328.47595189400454,None,j,1,0.3968430369932321,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
70,0,70,0,330.72584690700023,None,j,1,0.28781436500139534,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
71,0,71,0,332.9928339370017,None,j,1,0.47863408899866045,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
