trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon_2.started,polygon_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,gender (m/f),age,participant,date,expName,psychopyVersion,frameRate,
36,0,36,0,152.30515203899995,None,j,1,0.3966182040021522,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
37,0,37,0,154.57105144100206,None,f,1,0.5354208119970281,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
38,0,38,0,157.03774321899982,None,f,1,0.442839791001461,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
39,0,39,0,159.28790978799952,None,f,1,0.4722877640015213,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
40,0,40,0,161.4377209680024,None,f,1,0.31843496399960713,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
41,0,41,0,163.57088614700479,None,f,1,0.32626264399732463,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
42,0,42,0,165.40447771700565,None,f,1,0.39843631200346863,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
43,0,43,0,167.32078752200323,None,j,1,0.31913258300482994,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
44,0,44,0,169.47088539200195,None,f,1,0.4011671740008751,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
45,0,45,0,171.7374812660055,None,j,1,0.4293084750024718,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
46,0,46,0,173.9541895500006,None,f,1,0.3968360599974403,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
47,0,47,0,175.9044725019994,None,j,1,0.5325824899991858,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
48,0,48,0,178.3204524890025,None,j,1,0.5121082009936799,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
49,0,49,0,180.80426237600477,None,j,1,0.5522653600055492,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
50,0,50,0,183.02067392200115,None,j,1,0.5034904620042653,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
51,0,51,0,185.42039585300518,None,j,1,0.36852850500144996,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
52,0,52,0,187.55394338900078,None,j,1,0.3876921489936649,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
53,0,53,0,189.6202345720012,None,j,1,0.31763305899949046,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
54,0,54,0,191.93671323700255,None,j,1,0.3131945480054128,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
55,0,55,0,194.1534221050024,None,j,1,0.29499324900098145,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
